psi	rP1	rP2
300.924000	2441.052707	14709.690035
300.960000	2440.433933	14700.654530
300.996000	2439.815815	14691.626773
301.032000	2439.198353	14682.606757
301.068000	2438.581546	14673.594474
301.104000	2437.965396	14664.589919
301.140000	2437.349900	14655.593083
301.176000	2436.735060	14646.603959
301.212000	2436.120874	14637.622540
301.248000	2435.507344	14628.648819
301.284000	2434.894468	14619.682788
301.320000	2434.282246	14610.724441
301.356000	2433.670678	14601.773771
301.392000	2433.059765	14592.830769
301.428000	2432.449505	14583.895430
301.464000	2431.839898	14574.967745
301.500000	2431.230945	14566.047708
301.536000	2430.622645	14557.135311
301.572000	2430.014999	14548.230548
301.608000	2429.408005	14539.333411
301.644000	2428.801663	14530.443893
301.680000	2428.195974	14521.561987
301.716000	2427.590937	14512.687686
301.752000	2426.986552	14503.820982
301.788000	2426.382819	14494.961869
301.824000	2425.779738	14486.110339
301.860000	2425.177308	14477.266386
301.896000	2424.575529	14468.430001
301.932000	2423.974401	14459.601179
301.968000	2423.373924	14450.779912
302.004000	2422.774098	14441.966192
302.040000	2422.174922	14433.160013
302.076000	2421.576397	14424.361368
302.112000	2420.978521	14415.570250
302.148000	2420.381296	14406.786651
302.184000	2419.784720	14398.010564
302.220000	2419.188794	14389.241983
302.256000	2418.593517	14380.480900
302.292000	2417.998889	14371.727308
302.328000	2417.404910	14362.981200
302.364000	2416.811580	14354.242569
302.400000	2416.218898	14345.511408
302.436000	2415.626865	14336.787710
302.472000	2415.035480	14328.071468
302.508000	2414.444743	14319.362675
302.544000	2413.854653	14310.661324
302.580000	2413.265212	14301.967407
302.616000	2412.676418	14293.280918
302.652000	2412.088271	14284.601850
302.688000	2411.500771	14275.930196
302.724000	2410.913918	14267.265948
302.760000	2410.327711	14258.609099
302.796000	2409.742151	14249.959644
302.832000	2409.157238	14241.317574
302.868000	2408.572970	14232.682883
302.904000	2407.989349	14224.055563
302.940000	2407.406373	14215.435608
302.976000	2406.824043	14206.823011
303.012000	2406.242358	14198.217764
303.048000	2405.661318	14189.619861
303.084000	2405.080923	14181.029295
303.120000	2404.501173	14172.446059
303.156000	2403.922068	14163.870145
303.192000	2403.343607	14155.301547
303.228000	2402.765791	14146.740259
303.264000	2402.188618	14138.186272
303.300000	2401.612090	14129.639580
303.336000	2401.036205	14121.100176
303.372000	2400.460964	14112.568053
303.408000	2399.886366	14104.043204
303.444000	2399.312411	14095.525623
303.480000	2398.739099	14087.015302
303.516000	2398.166430	14078.512235
303.552000	2397.594403	14070.016413
303.588000	2397.023019	14061.527832
303.624000	2396.452277	14053.046483
303.660000	2395.882178	14044.572360
303.696000	2395.312720	14036.105456
303.732000	2394.743903	14027.645764
303.768000	2394.175729	14019.193277
303.804000	2393.608195	14010.747988
303.840000	2393.041303	14002.309891
303.876000	2392.475052	13993.878978
303.912000	2391.909442	13985.455243
303.948000	2391.344472	13977.038679
303.984000	2390.780142	13968.629278
304.020000	2390.216453	13960.227035
304.056000	2389.653404	13951.831942
304.092000	2389.090995	13943.443992
304.128000	2388.529225	13935.063179
304.164000	2387.968095	13926.689495
304.200000	2387.407605	13918.322934
304.236000	2386.847753	13909.963490
304.272000	2386.288541	13901.611154
304.308000	2385.729967	13893.265922
304.344000	2385.172032	13884.927784
304.380000	2384.614736	13876.596736
304.416000	2384.058078	13868.272770
304.452000	2383.502058	13859.955879
304.488000	2382.946675	13851.646056
304.524000	2382.391931	13843.343295
304.560000	2381.837824	13835.047589
304.596000	2381.284355	13826.758931
304.632000	2380.731522	13818.477314
304.668000	2380.179327	13810.202733
304.704000	2379.627769	13801.935178
304.740000	2379.076847	13793.674645
304.776000	2378.526562	13785.421127
304.812000	2377.976913	13777.174616
304.848000	2377.427901	13768.935106
304.884000	2376.879524	13760.702590
304.920000	2376.331783	13752.477061
304.956000	2375.784678	13744.258513
304.992000	2375.238208	13736.046939
305.028000	2374.692374	13727.842333
305.064000	2374.147174	13719.644686
305.100000	2373.602610	13711.453994
305.136000	2373.058680	13703.270249
305.172000	2372.515385	13695.093445
305.208000	2371.972725	13686.923574
305.244000	2371.430699	13678.760630
305.280000	2370.889306	13670.604607
305.316000	2370.348548	13662.455497
305.352000	2369.808423	13654.313295
305.388000	2369.268932	13646.177993
305.424000	2368.730075	13638.049585
305.460000	2368.191850	13629.928064
305.496000	2367.654259	13621.813424
305.532000	2367.117300	13613.705657
305.568000	2366.580975	13605.604758
305.604000	2366.045281	13597.510719
305.640000	2365.510220	13589.423534
305.676000	2364.975792	13581.343197
305.712000	2364.441995	13573.269700
305.748000	2363.908830	13565.203038
305.784000	2363.376297	13557.143203
305.820000	2362.844395	13549.090189
305.856000	2362.313125	13541.043989
305.892000	2361.782486	13533.004597
305.928000	2361.252478	13524.972006
305.964000	2360.723101	13516.946210
306.000000	2360.194354	13508.927202
306.036000	2359.666238	13500.914976
306.072000	2359.138752	13492.909524
306.108000	2358.611897	13484.910841
306.144000	2358.085671	13476.918919
306.180000	2357.560075	13468.933753
306.216000	2357.035109	13460.955336
306.252000	2356.510772	13452.983661
306.288000	2355.987065	13445.018721
306.324000	2355.463987	13437.060511
306.360000	2354.941538	13429.109023
306.396000	2354.419717	13421.164251
306.432000	2353.898526	13413.226189
306.468000	2353.377963	13405.294831
306.504000	2352.858028	13397.370169
306.540000	2352.338721	13389.452197
306.576000	2351.820042	13381.540908
306.612000	2351.301992	13373.636297
306.648000	2350.784568	13365.738357
306.684000	2350.267773	13357.847080
306.720000	2349.751604	13349.962462
306.756000	2349.236063	13342.084495
306.792000	2348.721149	13334.213173
306.828000	2348.206862	13326.348489
306.864000	2347.693201	13318.490437
306.900000	2347.180167	13310.639011
306.936000	2346.667759	13302.794204
306.972000	2346.155978	13294.956010
307.008000	2345.644822	13287.124422
307.044000	2345.134293	13279.299433
307.080000	2344.624389	13271.481039
307.116000	2344.115110	13263.669231
307.152000	2343.606457	13255.864004
307.188000	2343.098429	13248.065351
307.224000	2342.591027	13240.273266
307.260000	2342.084249	13232.487743
307.296000	2341.578096	13224.708775
307.332000	2341.072567	13216.936356
307.368000	2340.567663	13209.170479
307.404000	2340.063383	13201.411138
307.440000	2339.559727	13193.658327
307.476000	2339.056695	13185.912039
307.512000	2338.554287	13178.172268
307.548000	2338.052503	13170.439008
307.584000	2337.551342	13162.712252
307.620000	2337.050804	13154.991994
307.656000	2336.550890	13147.278228
307.692000	2336.051598	13139.570947
307.728000	2335.552929	13131.870146
307.764000	2335.054883	13124.175817
307.800000	2334.557459	13116.487955
307.836000	2334.060658	13108.806552
307.872000	2333.564479	13101.131604
307.908000	2333.068922	13093.463104
307.944000	2332.573987	13085.801044
307.980000	2332.079673	13078.145420
308.016000	2331.585981	13070.496225
308.052000	2331.092911	13062.853452
308.088000	2330.600461	13055.217096
308.124000	2330.108633	13047.587149
308.160000	2329.617426	13039.963607
308.196000	2329.126839	13032.346462
308.232000	2328.636874	13024.735708
308.268000	2328.147528	13017.131340
308.304000	2327.658803	13009.533350
308.340000	2327.170698	13001.941733
308.376000	2326.683213	12994.356483
308.412000	2326.196348	12986.777593
308.448000	2325.710102	12979.205057
308.484000	2325.224476	12971.638869
308.520000	2324.739470	12964.079023
308.556000	2324.255082	12956.525512
308.592000	2323.771314	12948.978331
308.628000	2323.288165	12941.437473
308.664000	2322.805634	12933.902932
308.700000	2322.323722	12926.374701
308.736000	2321.842429	12918.852776
308.772000	2321.361753	12911.337149
308.808000	2320.881696	12903.827815
308.844000	2320.402257	12896.324767
308.880000	2319.923436	12888.827999
308.916000	2319.445232	12881.337505
308.952000	2318.967646	12873.853279
308.988000	2318.490678	12866.375315
309.024000	2318.014326	12858.903607
309.060000	2317.538592	12851.438148
309.096000	2317.063474	12843.978933
309.132000	2316.588974	12836.525956
309.168000	2316.115090	12829.079209
309.204000	2315.641822	12821.638688
309.240000	2315.169171	12814.204387
309.276000	2314.697136	12806.776298
309.312000	2314.225717	12799.354417
309.348000	2313.754914	12791.938736
309.384000	2313.284727	12784.529251
309.420000	2312.815155	12777.125954
309.456000	2312.346199	12769.728841
309.492000	2311.877858	12762.337904
309.528000	2311.410132	12754.953138
309.564000	2310.943021	12747.574537
309.600000	2310.476525	12740.202095
309.636000	2310.010644	12732.835806
309.672000	2309.545377	12725.475663
309.708000	2309.080724	12718.121661
309.744000	2308.616686	12710.773794
309.780000	2308.153262	12703.432056
309.816000	2307.690452	12696.096441
309.852000	2307.228256	12688.766943
309.888000	2306.766673	12681.443555
309.924000	2306.305704	12674.126273
309.960000	2305.845348	12666.815089
309.996000	2305.385605	12659.509999
310.032000	2304.926476	12652.210995
310.068000	2304.467959	12644.918073
310.104000	2304.010056	12637.631226
310.140000	2303.552764	12630.350448
310.176000	2303.096086	12623.075734
310.212000	2302.640020	12615.807077
310.248000	2302.184565	12608.544471
310.284000	2301.729723	12601.287912
310.320000	2301.275493	12594.037392
310.356000	2300.821875	12586.792905
310.392000	2300.368868	12579.554447
310.428000	2299.916473	12572.322011
310.464000	2299.464689	12565.095590
310.500000	2299.013517	12557.875181
310.536000	2298.562955	12550.660775
310.572000	2298.113004	12543.452368
310.608000	2297.663664	12536.249954
310.644000	2297.214935	12529.053527
310.680000	2296.766816	12521.863081
310.716000	2296.319308	12514.678610
310.752000	2295.872409	12507.500108
310.788000	2295.426121	12500.327570
310.824000	2294.980443	12493.160990
310.860000	2294.535374	12486.000361
310.896000	2294.090915	12478.845679
310.932000	2293.647066	12471.696936
310.968000	2293.203826	12464.554129
311.004000	2292.761195	12457.417249
311.040000	2292.319173	12450.286293
311.076000	2291.877760	12443.161254
311.112000	2291.436956	12436.042127
311.148000	2290.996761	12428.928904
311.184000	2290.557174	12421.821582
311.220000	2290.118196	12414.720154
311.256000	2289.679825	12407.624614
311.292000	2289.242063	12400.534956
311.328000	2288.804909	12393.451176
311.364000	2288.368363	12386.373266
311.400000	2287.932424	12379.301222
311.436000	2287.497093	12372.235037
311.472000	2287.062369	12365.174706
311.508000	2286.628252	12358.120224
311.544000	2286.194743	12351.071584
311.580000	2285.761841	12344.028780
311.616000	2285.329545	12336.991808
311.652000	2284.897856	12329.960661
311.688000	2284.466774	12322.935334
311.724000	2284.036298	12315.915821
311.760000	2283.606429	12308.902116
311.796000	2283.177165	12301.894214
311.832000	2282.748508	12294.892109
311.868000	2282.320457	12287.895795
311.904000	2281.893011	12280.905267
311.940000	2281.466171	12273.920520
311.976000	2281.039937	12266.941546
312.012000	2280.614308	12259.968341
312.048000	2280.189284	12253.000900
312.084000	2279.764865	12246.039216
312.120000	2279.341051	12239.083284
312.156000	2278.917842	12232.133098
312.192000	2278.495238	12225.188653
312.228000	2278.073238	12218.249943
312.264000	2277.651842	12211.316963
312.300000	2277.231051	12204.389706
312.336000	2276.810864	12197.468168
312.372000	2276.391281	12190.552343
312.408000	2275.972302	12183.642225
312.444000	2275.553927	12176.737808
312.480000	2275.136155	12169.839088
312.516000	2274.718987	12162.946058
312.552000	2274.302422	12156.058713
312.588000	2273.886461	12149.177047
312.624000	2273.471102	12142.301056
312.660000	2273.056347	12135.430733
312.696000	2272.642194	12128.566072
312.732000	2272.228644	12121.707069
312.768000	2271.815696	12114.853718
312.804000	2271.403351	12108.006013
312.840000	2270.991609	12101.163949
312.876000	2270.580468	12094.327520
312.912000	2270.169930	12087.496721
312.948000	2269.759993	12080.671546
312.984000	2269.350658	12073.851990
313.020000	2268.941925	12067.038047
313.056000	2268.533794	12060.229713
313.092000	2268.126263	12053.426981
313.128000	2267.719334	12046.629845
313.164000	2267.313007	12039.838301
313.200000	2266.907280	12033.052344
313.236000	2266.502154	12026.271967
313.272000	2266.097629	12019.497165
313.308000	2265.693704	12012.727933
313.344000	2265.290380	12005.964265
313.380000	2264.887657	11999.206156
313.416000	2264.485533	11992.453601
313.452000	2264.084010	11985.706594
313.488000	2263.683087	11978.965129
313.524000	2263.282763	11972.229202
313.560000	2262.883040	11965.498806
313.596000	2262.483916	11958.773938
313.632000	2262.085391	11952.054590
313.668000	2261.687466	11945.340758
313.704000	2261.290140	11938.632437
313.740000	2260.893413	11931.929620
313.776000	2260.497285	11925.232304
313.812000	2260.101756	11918.540481
313.848000	2259.706826	11911.854148
313.884000	2259.312494	11905.173298
313.920000	2258.918761	11898.497927
313.956000	2258.525626	11891.828028
313.992000	2258.133089	11885.163597
314.028000	2257.741151	11878.504629
314.064000	2257.349810	11871.851117
314.100000	2256.959068	11865.203058
314.136000	2256.568923	11858.560444
314.172000	2256.179375	11851.923272
314.208000	2255.790426	11845.291536
314.244000	2255.402073	11838.665230
314.280000	2255.014318	11832.044350
314.316000	2254.627160	11825.428889
314.352000	2254.240599	11818.818844
314.388000	2253.854635	11812.214207
314.424000	2253.469267	11805.614975
314.460000	2253.084496	11799.021142
314.496000	2252.700322	11792.432703
314.532000	2252.316744	11785.849652
314.568000	2251.933762	11779.271984
314.604000	2251.551377	11772.699695
314.640000	2251.169587	11766.132778
314.676000	2250.788394	11759.571229
314.712000	2250.407796	11753.015042
314.748000	2250.027794	11746.464212
314.784000	2249.648387	11739.918735
314.820000	2249.269576	11733.378604
314.856000	2248.891361	11726.843814
314.892000	2248.513740	11720.314361
314.928000	2248.136714	11713.790239
314.964000	2247.760284	11707.271444
315.000000	2247.384448	11700.757969
315.036000	2247.009207	11694.249809
315.072000	2246.634560	11687.746961
315.108000	2246.260508	11681.249418
315.144000	2245.887051	11674.757174
315.180000	2245.514187	11668.270227
315.216000	2245.141918	11661.788569
315.252000	2244.770243	11655.312196
315.288000	2244.399161	11648.841102
315.324000	2244.028674	11642.375283
315.360000	2243.658780	11635.914734
315.396000	2243.289479	11629.459449
315.432000	2242.920772	11623.009424
315.468000	2242.552659	11616.564652
315.504000	2242.185138	11610.125130
315.540000	2241.818211	11603.690852
315.576000	2241.451876	11597.261812
315.612000	2241.086135	11590.838007
315.648000	2240.720986	11584.419430
315.684000	2240.356429	11578.006077
315.720000	2239.992465	11571.597942
315.756000	2239.629094	11565.195022
315.792000	2239.266315	11558.797309
315.828000	2238.904128	11552.404801
315.864000	2238.542533	11546.017491
315.900000	2238.181530	11539.635374
315.936000	2237.821118	11533.258445
315.972000	2237.461299	11526.886701
316.008000	2237.102071	11520.520134
316.044000	2236.743434	11514.158741
316.080000	2236.385389	11507.802516
316.116000	2236.027935	11501.451455
316.152000	2235.671072	11495.105552
316.188000	2235.314800	11488.764802
316.224000	2234.959120	11482.429201
316.260000	2234.604029	11476.098743
316.296000	2234.249530	11469.773424
